player_id,player_name,year,ipl_batting_score,ipl_bowling_score,intl_t20_batting_score,intl_t20_bowling_score,other_t20_batting_score,other_t20_bowling_score,batting_score,bowling_score,keeping_score,value_score,ipl_matches_played,intl_t20_matches_played,other_t20_matches_played,has_ipl_history,has_intl_history,has_other_t20_history,primary_role,is_overseas,capped,value_score_tier,base_price_cr,price_cr,price_to_base_multiplier,price_pct_of_purse,prior_price_pct_of_purse,has_prior_sale,role_scarcity
50c6bc2b,Liam Livingstone,2022,,,67.9567202688569,,57.44972902114163,42.91954022988506,64.01659855096366,42.91954022988506,,57.7,9,14,133,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,1.0,11.5,11.5,12.777777777777777,0.0,0,17
50c6bc2b,Liam Livingstone,2025,77.12018140589569,36.795366795366796,75.3287691964866,48.923427987593506,50.714161039231314,33.81518395835798,72.71142529854376,39.38035466787215,,62.7,39,54,193,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,8.75,4.38,7.291666666666667,12.777777777777777,1,24
5318ee68,Nitish Rana,2018,,,,,,,,,,,0,0,0,0,0,0,Bowler,Yes,1,,0.2,3.4,17.0,4.25,0.0,0,30
5318ee68,Nitish Rana,2022,,,,,,,,,,,0,0,0,0,0,0,Bowler,Yes,1,,1.0,8.0,8.0,8.88888888888889,4.25,1,25
5318ee68,Nitish Rana,2025,,,,,16.053120964499495,20.806048938410527,16.053120964499495,20.806048938410527,,20.8,0,0,7,0,0,1,Bowler,Yes,1,OTHER_T20/FRINGE,1.5,4.2,2.8,3.5000000000000004,8.88888888888889,1,47
5473ec6f,Mohit Sharma,2014,,,,,,,,,,,0,0,0,0,0,0,Batter,Yes,1,,1.0,2.0,2.0,3.3333333333333335,0.0,0,26
5473ec6f,Mohit Sharma,2016,,,,,,,,,,,0,0,0,0,0,0,Batter,Yes,1,,1.5,6.5,4.33,10.077519379844961,3.3333333333333335,1,11
5473ec6f,Mohit Sharma,2018,,,,,,,,,,,0,0,0,0,0,0,Batter,Yes,1,,1.5,2.4,1.6,3.0,10.077519379844961,1,29
5473ec6f,Mohit Sharma,2019,,,,,,,,,,,0,0,0,0,0,0,Batter,Yes,1,,0.5,5.0,10.0,6.0606060606060606,3.0,1,8
5473ec6f,Mohit Sharma,2025,,,17.59174166326832,21.220635614385614,,,17.59174166326832,21.220635614385614,,17.6,0,7,0,0,1,0,Batter,Yes,1,INTL_T20/ASSOCIATE_FRINGE,0.5,2.2,4.4,1.8333333333333333,6.0606060606060606,1,41
557153ca,Kevon Cooper,2012,,,,,,,,,,,0,0,0,0,0,0,All-rounder,Unknown,0,,0.25,0.25,1.0,0.5668934240362812,0.0,0,8
5574750c,Jofra Archer,2018,,,,,42.71068169618894,38.863006756756754,42.71068169618894,38.863006756756754,,41.6,0,0,29,0,0,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,0.4,7.2,18.0,9.0,0.0,0,25
5574750c,Jofra Archer,2022,63.03690260133091,75.24242424242425,,45.53352112676056,39.56090977913827,44.0273875407975,58.341704036892374,63.132942958264316,,61.7,35,12,73,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,8.0,4.0,8.88888888888889,9.0,1,17
5673a3fc,Nathan McCullum,2013,,,22.042603087746727,62.295744680851065,17.088769386641726,21.731271631126493,22.042603087746727,62.295744680851065,,50.2,3,42,3,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,0.55,0.75,1.36,1.5290519877675843,0.0,0,12
56ab442f,Nathan Coulter-Nile,2013,,,,,18.85189820609095,21.078028889349646,18.85189820609095,21.078028889349646,,20.4,0,0,11,0,0,1,All-rounder,Yes,1,OTHER_T20/FRINGE,0.55,3.38,6.15,6.89092762487258,0.0,0,12
56ab442f,Nathan Coulter-Nile,2014,,,26.562430198793834,18.13047927682074,,31.499999999999996,26.562430198793834,31.5,,30.0,1,3,16,1,1,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,1.0,4.25,4.25,7.083333333333333,6.89092762487258,1,21
56ab442f,Nathan Coulter-Nile,2018,,66.0,,42.2,32.30810520665593,44.775390625,32.30810520665593,56.866308593750006,,49.5,26,19,22,1,1,1,All-rounder,Yes,1,IPL/IPL,1.5,2.2,1.47,2.7500000000000004,7.083333333333333,1,25
56ab442f,Nathan Coulter-Nile,2020,,66.48706896551724,42.81332842415317,47.468374384236455,44.486607142857146,43.04985398414685,43.44080794366716,58.216813072991485,,53.8,26,28,37,1,1,1,All-rounder,Yes,1,IPL/IPL,1.0,8.0,8.0,9.411764705882353,2.7500000000000004,1,8
56ab442f,Nathan Coulter-Nile,2021,,64.27590940288263,42.646781789638936,48.769616724738675,39.44541041802508,46.875,41.44626752528373,57.78919982291425,,52.9,33,28,50,1,1,1,All-rounder,Yes,1,IPL/IPL,1.5,5.0,3.33,5.88235294117647,9.411764705882353,1,11
57ca01b3,Kumar Kushagra,2024,,,,,,,,,,,0,0,1,0,0,1,Batter,Unknown,0,,0.2,7.2,36.0,7.200000000000001,0.0,0,8
57ee1fde,Yuzvendra Singh Chahal,2018,,66.73280423280424,,62.33490460157126,15.688218174519543,16.7927314620863,15.688218174519543,65.43930434126513,,65.4,56,14,4,1,1,1,Bowler,No,1,IPL/IPL,2.0,6.0,3.0,7.5,0.0,0,30
57ee1fde,Yuzvendra Chahal,2022,,79.38983386075951,,41.96947427925382,,18.07601809954751,,60.83767160120128,,60.8,114,50,24,1,1,1,Bowler,No,1,IPL/IPL,2.0,6.5,3.25,7.222222222222221,7.5,1,25
57ee1fde,Yuzvendra Chahal,2025,,70.12289068231843,,42.07529121345368,,23.176553176553178,,56.069040189237455,,56.1,160,81,27,1,1,1,Bowler,No,1,IPL/IPL,2.0,18.0,9.0,15.0,7.222222222222221,1,47
5a74e559,Cameron White,2011,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,1.35,4.95,3.67,12.222222222222223,0.0,0,11
5b16a806,Akila Dananjaya,2013,,,,28.695652173913047,,,,28.695652173913047,,28.7,0,4,0,0,1,0,All-rounder,Yes,1,INTL_T20/ASSOCIATE_FRINGE,0.11,0.15,1.36,0.3058103975535168,0.0,0,12
5b7ab5a9,Varun Chakravarthy,2019,,,,,,,,,,,0,0,0,0,0,0,Bowler,No,0,,0.2,8.4,42.0,10.181818181818182,0.0,0,5
5b7ab5a9,Varun Chakravarthy,2020,,,,,,,,,,,1,0,0,1,0,0,Bowler,No,0,,0.3,4.0,13.33,4.705882352941177,10.181818181818182,1,7
5b7ab5a9,Varun Chakravarthy,2022,,70.89983489268025,,19.868957664862016,,,,70.89983489268025,,70.9,31,6,0,1,1,0,Bowler,No,1,IPL/IPL,2.0,8.0,4.0,8.88888888888889,4.705882352941177,1,25
5b7ab5a9,Varun Chakravarthy,2025,,75.23153942428034,,66.98446788111218,,22.697872952588423,,72.80593014687794,,72.8,70,13,3,1,1,1,Bowler,No,1,IPL/IPL,2.0,12.0,6.0,10.0,8.88888888888889,1,47
5b8c830e,Krunal Pandya,2016,,,,,,,,,,,0,0,0,0,0,0,All-rounder,No,0,,0.1,2.0,20.0,3.10077519379845,0.0,0,10
5b8c830e,Krunal Pandya,2018,,56.400000000000006,,,,,,56.400000000000006,,56.4,25,0,0,1,0,0,All-rounder,No,0,IPL/IPL,0.4,8.8,22.0,11.000000000000002,3.10077519379845,1,25
5b8c830e,Krunal Pandya,2022,57.82667876588021,43.22443181818182,54.77941583610188,33.23422013562859,23.651286601597164,28.26086956521739,51.93855420879317,38.48234455959884,,47.9,84,19,20,1,1,1,All-rounder,No,1,IPL/IPL,2.0,8.25,4.12,9.166666666666666,11.000000000000002,1,17
5b8c830e,Krunal Pandya,2025,56.815873177496236,53.45336481700117,55.145732231321404,34.807612236209934,29.038901601830663,24.42307692307692,52.23179220460269,44.437383487714726,,49.9,127,19,30,1,1,1,All-rounder,No,1,IPL/IPL,2.0,5.75,2.88,4.791666666666667,9.166666666666666,1,24
5bb1a1c4,Ishant Sharma,2014,,30.487197724039827,,21.433868092691622,,,,27.824453714819768,,27.8,59,14,0,1,1,0,Bowler,No,1,IPL/IPL,1.5,2.6,1.73,4.333333333333334,0.0,0,15
5bb1a1c4,Ishant Sharma,2016,,24.106995884773664,,21.466666666666665,,,,23.330428467683372,,23.3,66,14,0,1,1,0,Bowler,No,1,IPL/IPL,1.5,3.8,2.53,5.891472868217054,4.333333333333334,1,8
5bb5a915,Morne Morkel,2014,,42.100563909774436,,45.11901504787962,,24.222024427631904,,42.988343656275966,,43.0,41,35,4,1,1,1,Bowler,Yes,1,IPL/IPL,1.5,2.8,1.87,4.666666666666666,0.0,0,15
5d096f3d,Ramesh Powar,2012,,36.16071428571429,,,,,,36.16071428571429,,36.2,26,0,0,1,0,0,Bowler,Unknown,0,IPL/IPL,0.49,0.78,1.59,1.7687074829931975,0.0,0,6
5db1c288,Christopher Morris,2013,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,0.11,4.69,42.64,9.561671763506627,0.0,0,15
5db1c288,Christopher Morris,2016,,,,,,,,,,,0,0,2,0,0,1,Bowler,Unknown,0,,0.5,7.0,14.0,10.852713178294573,9.561671763506627,1,8
5db1c288,Christopher Morris,2018,,,,,,18.684835325964357,,18.684835325964357,,18.7,0,0,3,0,0,1,Bowler,Unknown,0,OTHER_T20/FRINGE,2.0,7.1,3.55,8.875,10.852713178294573,1,30
5db1c288,Christopher Morris,2020,,,,,,17.143300889132682,,17.143300889132682,,17.1,0,0,5,0,0,1,Bowler,Unknown,0,OTHER_T20/FRINGE,1.5,10.0,6.67,11.76470588235294,8.875,1,7
5db1c288,Christopher Morris,2021,,,,,18.513740283713943,17.077627260359247,18.513740283713943,17.077627260359247,,17.1,0,0,11,0,0,1,Bowler,Unknown,0,OTHER_T20/FRINGE,0.75,16.25,21.67,19.11764705882353,11.76470588235294,1,4
5fa06777,Irfan Pathan,2011,53.9047619047619,65.26315789473684,53.84680451127821,45.333333333333336,,,53.88771561256081,59.401444788441694,,57.7,42,15,0,1,1,0,All-rounder,No,1,IPL/IPL,0.9,8.55,9.5,21.111111111111114,0.0,0,18
5fa06777,Irfan Pathan,2014,45.259740259740255,42.24598930481283,48.85627442466348,48.04809523809524,,,46.31754442589415,43.95249104989589,,45.6,88,22,0,1,1,0,All-rounder,No,1,IPL/IPL,1.5,2.4,1.6,4.0,21.111111111111114,1,21
64775749,Riley Meredith,2021,,,,,,47.08503625576796,,47.08503625576796,,47.1,0,0,27,0,0,1,Bowler,Yes,1,OTHER_T20/FRANCHISE,0.4,8.0,20.0,9.411764705882353,0.0,0,4
64839cb3,Matheesha Pathirana,2025,,72.97872340425532,,61.83477730323368,,48.57338684779253,,66.53193639553048,,66.5,20,15,31,1,1,1,Bowler,Yes,1,IPL/IPL,2.0,13.0,6.5,10.833333333333334,0.0,0,47
64839cb3,Matheesha Pathirana,2026,,63.61702127659574,,56.42666666666667,,39.69828473413379,,58.23162214274418,,58.2,32,17,43,1,1,1,Bowler,Yes,1,IPL/IPL,2.0,18.0,9.0,14.399999999999999,10.833333333333334,1,2
650d5e49,Rovman Powell,2024,,,69.68563256704158,31.88359788359788,52.15466856635811,27.4613392526822,63.11152106678528,30.225250897004496,,63.1,18,66,110,1,1,1,Batter,Yes,1,INTL_T20/FULL_MEMBER,1.5,7.4,4.93,7.400000000000001,0.0,0,8
68c56d09,Kyle Jamieson,2021,,,,18.49881491057962,,45.84143518518518,,45.84143518518518,,45.8,0,4,17,0,1,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,0.75,15.0,20.0,17.647058823529413,0.0,0,11
69d03465,Alex Carey,2020,,,41.093333333333334,,48.89515508843886,,44.0190164914979,,73.08871493803001,49.8,0,25,39,0,1,1,Wicketkeeper,Yes,1,INTL_T20/FULL_MEMBER,0.5,2.4,4.8,2.8235294117647056,0.0,0,2
6a26221c,Aiden Markram,2025,61.86880244088483,,69.1768077039733,22.488835882810477,47.68566471988766,44.167194092826996,61.56833309850737,30.61822021156667,,52.3,44,57,50,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,2.0,1.0,1.6666666666666667,0.0,0,24
6b71e6cf,Kumar Sangakkara,2011,57.839915186853965,,57.61616161616162,,,,57.77410531312093,,85.16129032258064,63.3,37,29,0,1,1,0,Wicketkeeper,Yes,1,IPL/IPL,1.35,3.15,2.33,7.777777777777778,0.0,0,8
6b8eb6e5,Sreesanth,2011,,33.29625884732053,27.63846825111647,18.74321266968326,,,27.63846825111647,33.29625884732053,,33.3,28,9,0,1,1,0,Bowler,No,1,IPL/IPL,0.9,4.05,4.5,10.0,0.0,0,11
6b8eb6e5,S Sreesanth,2012,,29.670329670329664,27.607284020327498,18.435140253284413,,,27.607284020327498,29.670329670329668,,29.7,37,9,0,1,1,0,Bowler,No,1,IPL/IPL,1.96,1.96,1.0,4.444444444444444,10.0,1,6
6c18c062,Kedar Jadhav,2014,,,,,,,,,,,0,0,0,0,0,0,Batter,Yes,1,,0.3,2.0,6.67,3.3333333333333335,0.0,0,26
6c18c062,Kedar Jadhav,2018,,,,,,,,,,,0,0,0,0,0,0,Batter,Yes,1,,2.0,7.8,3.9,9.75,3.3333333333333335,1,29
6c19c6e5,Yashasvi Jaiswal,2020,,,,,,,,,,,0,0,0,0,0,0,Batter,No,0,,0.2,2.4,12.0,2.8235294117647056,0.0,0,6
6c19c6e5,Yashasvi Jaiswal,2022,,,,,21.286950441394985,,21.286950441394985,,,21.3,13,0,8,1,0,1,Batter,No,0,OTHER_T20/FRINGE,2.0,4.0,2.0,4.444444444444445,2.8235294117647056,1,25
6c19c6e5,Yashasvi Jaiswal,2025,74.82353096981817,,68.60433019361591,,31.353958143767063,,66.74829485185994,,,66.7,52,20,17,1,1,1,Batter,No,1,IPL/IPL,2.0,18.0,9.0,15.0,4.444444444444445,1,41
6c6591ab,Pragyan Ojha,2014,,68.28089244851257,,29.835605162234444,,,,68.28089244851257,,68.3,79,6,0,1,1,0,Bowler,No,1,IPL/IPL,1.0,3.25,3.25,5.416666666666667,0.0,0,15
709b0bac,Saurabh Tiwary,2011,54.23200859291085,,,,,,54.23200859291085,,,54.2,23,0,0,1,0,0,Batter,Unknown,0,IPL/IPL,0.45,7.2,16.0,17.77777777777778,0.0,0,26
70d205c9,Ambati Rayudu,2014,54.99807195605515,,,,,,54.998071956055156,,,55.0,66,0,0,1,0,0,Batter,No,0,IPL/IPL,2.0,4.0,2.0,6.666666666666667,0.0,0,26
70d205c9,Ambati Rayudu,2018,54.307850619326025,,17.82489449878399,,,,54.307850619326025,,,54.3,114,6,0,1,1,0,Batter,No,1,IPL/IPL,0.5,2.2,4.4,2.7500000000000004,6.666666666666667,1,29
70d205c9,Ambati Rayudu,2022,69.41145761450713,,19.17580317423507,,46.986922232205245,,64.92655053804675,,,64.9,175,6,20,1,1,1,Batter,No,1,IPL/IPL,2.0,6.75,3.38,7.5,2.7500000000000004,1,25
7210d461,Yash Dayal,2024,,,,,,28.43799954327472,,28.437999543274724,,28.4,14,0,19,1,0,1,Bowler,Unknown,0,OTHER_T20/SMAT,0.2,5.0,25.0,5.0,0.0,0,10
7210d461,Yash Dayal,2025,,36.49183572488867,,,,28.136587550380654,,34.82078608998706,,34.8,28,0,19,1,0,1,Bowler,Unknown,0,IPL/IPL,2.0,5.0,2.5,4.166666666666666,5.0,1,47
72861603,Graeme Smith,2011,43.0921052631579,,57.9177306587943,,,,47.45258332069801,,,47.5,25,29,0,1,1,0,Batter,Yes,1,IPL/IPL,1.8,2.25,1.25,5.555555555555555,0.0,0,26
73ad96ed,Deepak Hooda,2016,,,,,,,,,,,14,0,0,1,0,0,Batter,No,0,,0.1,4.2,42.0,6.511627906976744,0.0,0,11
73ad96ed,Deepak Hooda,2018,49.75579975579976,,,,23.041142470162608,,49.75579975579976,,,49.8,41,0,9,1,0,1,Batter,No,0,IPL/IPL,0.4,3.6,9.0,4.5,6.511627906976744,1,29
73ad96ed,Deepak Hooda,2022,36.97583053602973,44.13953488372093,,,39.69995777653892,26.357142857142858,37.52065598413157,40.58305647840531,,37.5,81,0,36,1,0,1,Batter,No,0,IPL/IPL,0.75,5.75,7.67,6.388888888888888,4.5,1,25
752f7486,Ishan Kishan,2016,,,,,,,,,,,0,0,0,0,0,0,Wicketkeeper,No,0,,0.1,3.5,35.0,5.426356589147287,0.0,0,7
752f7486,Ishan Kishan,2018,,,,,,,,,27.027027027027028,,16,0,0,1,0,0,Wicketkeeper,No,0,,0.4,6.2,15.5,7.75,5.426356589147287,1,14
752f7486,Ishan Kishan,2022,63.22718922229027,,27.060885997340037,,41.49579831932773,,58.880911041697765,,49.32539682539683,57.0,61,6,23,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,15.25,7.62,16.944444444444446,7.75,1,10
752f7486,Ishan Kishan,2025,55.37593984962406,,45.990928140022184,,42.870893812070285,,51.15393001659052,,63.81578947368421,53.7,105,33,23,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,11.25,5.62,9.375,16.944444444444446,1,14
77255a9e,Rahul Tripathi,2018,,,,,20.57533750113255,19.695662232504336,20.57533750113255,19.695662232504336,,20.6,14,0,4,1,0,1,Batter,No,0,OTHER_T20/FRINGE,0.2,3.4,17.0,4.25,0.0,0,29
77255a9e,Rahul Tripathi,2022,62.26638023630505,,,,34.12751806198594,,56.638607801441225,,,56.6,62,0,30,1,0,1,Batter,No,0,IPL/IPL,1.0,8.5,8.5,9.444444444444445,4.25,1,25
77255a9e,Rahul Tripathi,2025,58.451831122638566,,27.907918288374084,,39.13531969622734,,54.588528837356314,,,54.6,95,5,32,1,1,1,Batter,No,1,IPL/IPL,0.75,3.4,4.53,2.833333333333333,9.444444444444445,1,41
77b1aa15,Harshit Rana,2025,,,,,,18.44277317659631,,18.44277317659631,,18.4,20,0,3,1,0,1,Bowler,No,0,OTHER_T20/FRINGE,2.0,4.0,2.0,3.3333333333333335,0.0,0,47
79eb117d,Lasith Malinga,2011,,,,,,,,,,,0,0,0,0,0,0,Batter,Unknown,0,,2.0,2.25,1.12,5.555555555555555,0.0,0,26
79eb117d,Lasith Malinga,2014,,,,,,,,,,,0,0,0,0,0,0,Batter,Unknown,0,,2.0,9.5,4.75,15.833333333333332,5.555555555555555,1,26
79eb117d,Lasith Malinga,2019,,,,,,,,,,,0,0,0,0,0,0,Batter,Unknown,0,,2.0,2.0,1.0,2.4242424242424243,15.833333333333332,1,8
7c3c0337,Auqib Nabi Dar,2026,,,,,17.982849275113395,22.51087996879125,17.982849275113395,22.51087996879125,,22.5,0,0,11,0,0,1,Bowler,Unknown,0,OTHER_T20/FRINGE,0.3,8.4,28.0,6.720000000000001,0.0,0,2
7c503806,Johan Botha,2011,,,48.09090909090909,63.82500000000001,,,48.09090909090909,63.82500000000001,,59.1,3,26,0,1,1,0,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,0.9,4.28,4.76,10.567901234567902,0.0,0,18
7c503806,Johan Botha,2013,,57.065527065527064,46.327479829140955,56.57021276595745,21.164693649016158,24.60746800369442,46.327479829140955,56.919846389183064,,53.7,24,41,12,1,1,1,All-rounder,Yes,1,IPL/IPL,1.64,3.38,2.06,6.89092762487258,10.567901234567902,1,12
7c7d63a2,Andrew Tye,2018,,,18.549424496291927,17.6875,,55.92324561403508,18.549424496291927,55.92324561403508,,44.7,6,7,47,1,1,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,1.0,7.2,7.2,9.0,0.0,0,25
7d415ea5,Ricky Ponting,2013,,,56.23509281678774,,19.96568460514039,,56.23509281678774,,,56.2,4,17,4,1,1,1,Batter,Yes,1,INTL_T20/FULL_MEMBER,2.18,2.18,1.0,4.4444444444444455,0.0,0,7
7d92277a,Mujeeb Zadran,2018,,,,,,,,,,,0,0,1,0,0,1,Bowler,Unknown,0,,0.5,4.0,8.0,5.0,0.0,0,30
7dc35884,Shakib Al Hasan,2011,,,37.609693877551024,64.35132275132275,,,37.609693877551024,64.35132275132275,,56.3,0,13,0,0,1,0,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,0.9,1.91,2.12,4.716049382716049,0.0,0,18
7dc35884,Shakib Al Hasan,2021,45.71067136532032,60.64935064935066,57.64203593232166,73.01779828609097,27.835035861769178,54.55015756302521,46.01216718153799,62.82658359558692,,57.8,64,68,113,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,3.2,1.6,3.7647058823529416,4.716049382716049,1,11
7dc35884,Shakib Al Hasan,2023,40.556977999533146,55.3287197231834,57.358368250454575,64.5382474800569,40.00957237153932,59.01795131845842,44.67521471806443,58.18448640169302,,54.1,72,98,130,1,1,1,All-rounder,Yes,1,IPL/IPL,1.5,1.5,1.0,1.5789473684210527,3.7647058823529416,1,7
7ea2141b,Michael Clarke,2013,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,2.18,2.18,1.0,4.4444444444444455,0.0,0,15
7fa2ab1f,Ross Taylor,2011,,,,,,,,,,,0,0,0,0,0,0,Bowler,Yes,1,,1.8,4.5,2.5,11.11111111111111,0.0,0,11
800d2d97,Jitesh Sharma,2025,53.69747899159663,,25.355180533751966,,46.25592055003819,,52.209167303284936,,58.69841269841269,53.5,40,6,45,1,1,1,Wicketkeeper,No,1,IPL/IPL,1.0,11.0,11.0,9.166666666666666,0.0,0,14
808f425a,James Faulkner,2012,,,,,20.439560439560438,20.395604395604394,20.439560439560438,20.395604395604394,,20.4,1,0,3,1,0,1,All-rounder,Yes,1,OTHER_T20/FRINGE,0.49,0.93,1.9,2.108843537414966,0.0,0,8
808f425a,James Faulkner,2013,,,,,19.26912829749709,25.960328979196902,19.26912829749709,25.960328979196902,,24.0,3,1,11,1,1,1,All-rounder,Yes,1,OTHER_T20/FRINGE,0.55,3.0,5.45,6.116207951070337,2.108843537414966,1,12
808f425a,James Faulkner,2014,,,24.52000702000702,24.105333690699545,,39.724999999999994,24.52000702000702,39.724999999999994,,35.2,19,6,15,1,1,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,2.0,9.5,4.75,15.833333333333332,6.116207951070337,1,21
808f425a,James Faulkner,2016,57.18487394957983,44.172876304023845,,57.17776130467013,42.177838577291375,54.12418300653596,54.18346687512213,48.91679355956223,,52.6,45,11,37,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,5.5,2.75,8.527131782945736,15.833333333333332,1,10
80ffea17,Umesh Yadav,2011,,,,,,,,,,,0,0,0,0,0,0,Wicketkeeper,Unknown,0,,0.23,3.38,14.7,8.345679012345679,0.0,0,8
80ffea17,Umesh Yadav,2014,,,,,,,,,,,0,0,0,0,0,0,Wicketkeeper,Unknown,0,,1.0,2.6,2.6,4.333333333333334,8.345679012345679,1,9
80ffea17,Umesh Yadav,2018,,,,,,,,,,,0,0,0,0,0,0,Wicketkeeper,Unknown,0,,1.0,4.2,4.2,5.250000000000001,4.333333333333334,1,14
80ffea17,Umesh Yadav,2024,,,,,30.41252864782276,,30.41252864782276,,78.57142857142857,40.0,0,0,25,0,0,1,Wicketkeeper,Unknown,0,OTHER_T20/SMAT,2.0,5.8,2.9,5.8,5.250000000000001,1,1
8108e2d2,Daryl Mitchell,2024,,,,,35.72955079019698,29.968938740293353,35.72955079019698,29.968938740293357,,34.0,0,0,91,0,0,1,All-rounder,Unknown,0,OTHER_T20/FRANCHISE,1.0,14.0,14.0,14.000000000000002,0.0,0,7
81c08fa3,Umran Malik,2022,,,,,,23.188458884111057,,23.188458884111057,,23.2,3,0,3,1,0,1,Bowler,No,0,OTHER_T20/FRINGE,2.0,4.0,2.0,4.444444444444445,0.0,0,25
81c36ee9,Marco Jansen,2025,,39.848484848484844,59.29584167424932,26.843454844006573,51.97101466349783,41.78306416412047,56.54903154521751,36.88741424471062,,50.7,21,16,49,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,1.25,7.0,5.6,5.833333333333333,0.0,0,24
83c3e8e3,Spencer Johnson,2024,,,,,,29.556154768019177,,29.556154768019177,,29.6,0,2,23,0,1,1,Bowler,Yes,1,OTHER_T20/FRANCHISE,0.5,10.0,20.0,10.0,0.0,0,10
83c3e8e3,Spencer Johnson,2025,,,,23.894994430782972,32.37383635472807,40.84124132298897,32.37383635472807,40.84124132298897,,40.8,5,8,52,1,1,1,Bowler,Yes,1,OTHER_T20/FRANCHISE,2.0,2.8,1.4,2.333333333333333,10.0,1,47
85b3fab2,Tristan Stubbs,2025,,,61.743383493383504,,56.47165775401069,,59.76648634111869,,,59.8,18,35,48,1,1,1,Batter,Yes,1,INTL_T20/FULL_MEMBER,2.0,10.0,5.0,8.333333333333332,0.0,0,41
85e0cf10,Prasidh Krishna,2022,,30.68354430379747,,,,22.048351648351648,,28.9565057727083,,29.0,34,0,18,1,0,1,Bowler,No,0,IPL/IPL,1.0,10.0,10.0,11.11111111111111,0.0,0,25
85e0cf10,Prasidh Krishna,2025,,31.918069228326452,,19.735006678507375,,20.920821114369502,,29.718619605535057,,29.7,51,5,21,1,1,1,Bowler,No,1,IPL/IPL,2.0,9.5,4.75,7.916666666666666,11.11111111111111,1,47
85ec8e33,Shreyas Iyer,2015,,,,,,,,,,,0,0,0,0,0,0,Batter,No,0,,0.1,2.6,26.0,4.227642276422764,0.0,0,4
85ec8e33,Shreyas Iyer,2018,65.8060379336975,,20.770208935160184,,26.538518037760845,,65.8060379336975,,,65.8,32,6,8,1,1,1,Batter,No,1,IPL/IPL,2.0,7.0,3.5,8.75,4.227642276422764,1,29
85ec8e33,Shreyas Iyer,2022,57.59784775154081,,57.81202388789618,,42.99500923326171,,55.46096600788779,,,55.5,87,31,27,1,1,1,Batter,No,1,IPL/IPL,2.0,12.25,6.12,13.61111111111111,8.75,1,25
85ec8e33,Shreyas Iyer,2025,65.1227206859075,,56.11925111925113,,47.210496112168094,,60.18501960818249,,,60.2,115,50,34,1,1,1,Batter,No,1,IPL/IPL,2.0,26.75,13.38,22.291666666666668,13.61111111111111,1,41
86dc8f2e,Jacques Kallis,2011,44.385964912280706,32.74234693877551,53.5,28.520000000000003,,,47.066563467492266,31.50048019207683,,42.4,42,15,0,1,1,0,All-rounder,Yes,1,IPL/IPL,1.35,4.95,3.67,12.222222222222223,0.0,0,18
86dc8f2e,Jacques Kallis,2014,46.760302197802204,41.5625,53.68996960486322,40.450793650793656,,,48.79843967046721,41.23552754435108,,46.5,90,24,0,1,1,0,All-rounder,Yes,1,IPL/IPL,2.0,5.5,2.75,9.166666666666666,12.222222222222223,1,21
872b03f7,Ayush Badoni,2025,56.68060200668896,,,,25.968772601459612,17.833315525162945,56.680602006688964,17.833315525162945,,56.7,42,0,15,1,0,1,Batter,Unknown,0,IPL/IPL,2.0,4.0,2.0,3.3333333333333335,0.0,0,41
896d78ad,Angelo Mathews,2011,,,58.51098901098901,48.4328888888889,,,58.51098901098901,48.4328888888889,,55.5,15,21,0,1,1,0,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,0.9,4.28,4.76,10.567901234567902,0.0,0,18
896d78ad,Angelo Mathews,2015,51.63030729533193,34.59126539753639,52.54995331465919,42.29304029304029,,,51.90079141866348,36.85649330797871,,47.4,35,54,0,1,1,0,All-rounder,Yes,1,IPL/IPL,1.5,7.5,5.0,12.195121951219512,10.567901234567902,1,6
896d78ad,Angelo Mathews,2017,55.33520533520533,38.55543113101904,57.86198547215497,42.538305084745765,,,56.07837596371993,39.72686464682102,,51.2,46,65,0,1,1,0,All-rounder,Yes,1,IPL/IPL,2.0,2.0,1.0,3.0303030303030303,12.195121951219512,1,6
8abdf100,Corey Anderson,2014,,,25.863381090653817,18.422138836772984,,,25.863381090653817,18.422138836772984,,23.6,0,6,0,0,1,0,All-rounder,Yes,1,INTL_T20/ASSOCIATE_FRINGE,1.0,4.5,4.5,7.5,0.0,0,21
